,open,close,high,low,total_turnover,volume,limit_up,limit_down
2006-11-30,6.7998,7.6572,7.7991,6.7998,360404442.62,45745066.0,,
2006-12-01,7.8641,7.8966,8.0238,7.394,131352703.16,15606452.0,8.4229,6.8915
2006-12-04,7.9469,7.7784,7.9824,7.6365,111605130.67,13240793.0,8.686,7.1073
2006-12-05,7.7695,7.805,8.21,7.6867,110551712.63,12837926.0,8.5559,7.0008
2006-12-06,7.6897,7.8346,7.9085,7.5419,74560574.69,8920716.0,8.5855,7.0245
2006-12-07,7.7754,7.6276,7.9794,7.6276,50019657.88,5941194.0,8.618,7.0511
2006-12-08,7.6276,7.2965,7.6276,7.2167,32713898.92,4085459.0,8.3904,6.8648
2006-12-11,7.2728,7.3852,7.4325,7.2433,19603470.36,2458395.0,8.0267,6.5662
2006-12-12,7.3586,7.7577,7.8198,7.1132,48389749.55,5958454.0,8.1243,6.6461
2006-12-13,7.6867,7.9528,8.145,7.6276,71730398.05,8345841.0,8.5323,6.9831
2006-12-14,7.9233,7.7784,7.9646,7.5685,37634484.75,4493511.0,8.7481,7.1575
2006-12-15,7.7784,7.8346,8.1243,7.6424,37609614.5,4385853.0,8.5559,7.0008
2006-12-18,7.87,7.9824,8.0326,7.7754,32000119.14,3741136.0,8.618,7.0511
2006-12-19,8.0681,8.0415,8.3224,7.8878,35694244.45,4075254.0,8.7806,7.1841
2006-12-20,8.0267,8.0563,8.1568,7.8346,20636880.31,2388800.0,8.8457,7.2374
2006-12-21,8.0563,7.7459,8.145,7.7459,19746468.2,2301624.0,8.8634,7.2521
2006-12-22,7.672,7.5389,7.805,7.5153,22065378.41,2665581.0,8.5205,6.9713
2006-12-25,7.5271,7.7547,7.8346,7.5271,25998335.18,3110893.0,8.2928,6.785
2006-12-26,7.7429,7.4768,7.8316,7.3793,24473006.9,3007246.0,8.5293,6.9801
2006-12-27,7.4502,7.6572,7.7754,7.3911,15603354.54,1892901.0,8.2248,6.7289
2006-12-28,7.7193,7.8641,7.8641,7.4946,17643311.35,2126399.0,8.4229,6.8915
2006-12-29,7.8553,7.9765,8.1243,7.7695,25301685.55,2928738.0,8.6505,7.0777
2007-01-04,7.9765,8.1479,8.1479,7.7991,29622170.2,3443634.0,8.7747,7.1782
2007-01-05,8.1745,8.9639,8.9639,8.1332,29075951.8,3047613.0,8.9639,7.332
2007-01-08,9.3128,9.2241,9.6616,9.1797,39595089.64,3886631.0,9.8597,8.0681
2007-01-09,9.227,9.4458,9.6469,9.2241,25449712.88,2480097.0,10.1465,8.3017
2007-01-10,9.4488,9.7858,9.8538,9.3128,19143588.89,1832248.0,10.3919,8.5027
2007-01-11,9.6705,9.8479,10.1879,9.6705,21647860.02,2004304.0,10.7644,8.8072
2007-01-12,9.7562,9.6084,10.1228,9.4606,23599941.63,2211144.0,10.8324,8.8634
2007-01-15,9.5966,10.0519,10.1051,9.5197,17237352.43,1592698.0,10.5693,8.6476
2007-01-16,10.0548,11.0571,11.0571,9.8154,21067153.55,1872718.0,11.0571,9.0467
2007-01-17,11.2374,11.3705,11.7666,10.9388,26074450.2,2111894.0,12.1628,9.9514
2007-01-18,11.3823,11.6188,11.6986,11.0926,20019274.12,1618787.0,12.5087,10.2322
2007-01-19,11.6484,11.8849,11.9972,11.471,18006496.19,1417310.0,12.7807,10.4569
2007-01-22,12.0031,11.9144,12.3579,11.7696,37541065.32,2902421.0,13.0734,10.6964
2007-01-23,11.9144,11.6188,11.9381,11.1487,30795022.96,2469464.0,13.1059,10.723
2007-01-24,11.6247,11.7903,11.9529,11.2965,15418549.17,1223180.0,12.7807,10.4569
2007-01-25,11.6247,10.992,11.7873,10.8797,21449923.15,1771224.0,12.9699,10.6107
2007-01-26,10.7614,11.3705,11.471,10.451,18015166.1,1512305.0,12.0918,9.8922
2007-01-29,11.3705,11.3705,11.3705,11.3705,0.0,0.0,,
2007-01-30,11.7075,11.5301,11.7252,11.0866,14357558.49,1161039.0,12.5087,10.2322
2007-01-31,11.4621,10.5013,11.4621,10.4599,17444914.72,1487460.0,12.6831,10.3771
2007-02-01,10.4451,10.4303,10.6432,10.1997,16147717.93,1418570.0,11.5508,9.4517
2007-02-02,10.3771,10.8087,10.9979,10.3653,16072780.95,1375527.0,11.4739,9.3867
2007-02-05,10.7614,11.1162,11.471,10.6432,8892642.05,729571.0,11.8908,9.7267
2007-02-06,11.1162,11.2285,11.3823,11.0275,6031909.46,496164.0,12.2278,10.0046
2007-02-07,11.2345,11.2433,11.471,11.2345,6215796.88,506872.0,12.352,10.1051
2007-02-08,11.199,11.5745,11.5951,11.1694,6697220.48,537373.0,12.3668,10.1199
2007-02-09,11.6779,11.5892,11.8198,11.264,5417719.99,431072.0,12.7334,10.4185
2007-02-12,11.6336,11.7371,11.811,11.4118,10878202.5,862524.0,12.7482,10.4303
2007-02-13,11.7666,11.8612,11.9736,11.4739,14263385.8,1124208.0,12.9108,10.5633
2007-02-14,11.6779,11.5449,11.8257,11.2374,22447229.88,1807956.0,13.0468,10.6757
2007-02-15,11.5005,11.2049,11.5745,11.0571,32637632.85,2666171.0,12.7009,10.3889
2007-02-16,11.2404,11.2936,11.6188,11.2374,19955613.49,1615068.0,12.3254,10.0844
2007-02-26,11.2374,11.1753,11.3172,11.0719,21843930.61,1808967.0,12.4229,10.1642
2007-02-27,11.1458,10.2056,11.5271,10.1701,30875073.25,2566016.0,12.2929,10.0578
2007-02-28,10.0814,9.907,10.2825,9.8154,60473964.6,5584117.0,11.2256,9.1856
2007-03-01,9.9928,9.3749,10.1642,9.2773,42489007.31,4017955.0,10.8974,8.9166
2007-03-02,9.3157,9.6232,9.6616,9.3157,26468165.25,2567345.0,10.3121,8.4377
2007-03-05,9.5729,9.3157,9.5818,9.165,22752836.02,2239914.0,10.587,8.6594
2007-03-06,9.3985,9.4015,9.5493,9.165,35808966.17,3526586.0,10.247,8.3845
2007-03-07,9.4458,9.9041,9.9248,9.4192,31399841.99,2979475.0,10.3416,8.4613
2007-03-08,9.9336,9.907,9.9928,9.6675,25061114.8,2348845.0,10.8945,8.9137
2007-03-09,9.9277,9.7651,10.0401,9.6528,25913973.24,2449184.0,10.8974,8.9166
2007-03-12,9.7651,9.4902,9.7681,9.3423,25181688.03,2450492.0,10.7407,8.7895
2007-03-13,9.4606,9.8893,9.9602,9.4103,24338885.22,2326437.0,10.4392,8.5411
2007-03-14,9.7562,9.6321,9.7858,9.431,17823310.85,1699667.0,10.8797,8.9018
2007-03-15,9.6202,9.7149,9.7799,9.5197,24263939.52,2312095.0,10.5959,8.6683
2007-03-16,9.7562,9.8627,9.9041,9.6528,27630348.45,2613268.0,10.6875,8.7422
2007-03-19,9.6675,10.4569,10.7614,9.5522,55065306.13,4901336.0,10.8501,8.8752
2007-03-20,10.3741,10.3771,10.5781,10.2854,23438334.03,2085926.0,11.5035,9.4103
2007-03-21,10.3889,10.3091,10.4954,10.1672,20738988.27,1859180.0,11.4148,9.3394
2007-03-22,10.4007,10.315,10.584,10.2322,31755373.48,2823304.0,11.3409,9.2773
2007-03-23,10.4214,10.0844,10.4954,10.0223,29056796.01,2626734.0,11.3468,9.2832
2007-03-26,10.2145,10.1908,10.4835,10.0519,41815976.22,3784510.0,11.0926,9.0763
2007-03-27,10.2234,10.1021,10.2234,9.9573,50166964.84,4590234.0,11.2108,9.1709
2007-03-28,10.111,10.4303,10.584,9.9809,80279943.87,7226298.0,11.1132,9.091
2007-03-29,10.4303,10.7319,10.8176,10.2884,92798020.93,8049940.0,11.4739,9.3867
2007-03-30,10.584,10.6432,10.8797,10.451,42073457.97,3614389.0,11.8051,9.6587
2007-04-02,10.6432,10.9093,11.0334,10.5249,33932671.96,2870135.0,11.7075,9.5789
2007-04-03,10.9359,10.7466,10.9359,10.6166,34172917.1,2940372.0,12.0002,9.8183
2007-04-04,10.8945,10.7023,10.8945,10.5604,30838504.82,2665662.0,11.8228,9.6735
2007-04-05,10.6875,10.6313,10.6875,10.448,33032246.78,2894711.0,11.7725,9.6321
2007-04-06,10.5101,10.6107,10.7526,10.5101,25683659.41,2228366.0,11.6957,9.567
2007-04-09,10.6284,10.8501,11.0275,10.6284,31313518.92,2657969.0,11.672,9.5493
2007-04-10,10.9033,10.7555,10.9359,10.454,33283864.08,2870475.0,11.9351,9.7651
2007-04-11,10.7437,11.0866,11.1162,10.6757,41656194.48,3518046.0,11.8317,9.6794
2007-04-12,11.1014,11.2197,11.2315,10.8649,36369495.23,3020715.0,12.1953,9.978
2007-04-13,11.2345,11.0719,11.3764,11.0039,40029500.37,3296795.0,12.3431,10.0992
2007-04-16,11.0778,11.4621,11.471,10.9654,29491371.38,2415108.0,12.1805,9.9661
2007-04-17,11.5301,11.264,11.5656,11.0482,34827751.25,2850878.0,12.6092,10.315
2007-04-18,11.264,11.1132,11.264,10.9388,37287827.25,3106765.0,12.3904,10.1376
2007-04-19,11.0275,10.4983,11.0866,10.111,34538200.98,2963385.0,12.2249,10.0016
2007-04-20,10.4983,10.8176,10.8915,10.4362,26832604.93,2303278.0,11.5478,9.4488
2007-04-23,10.8176,10.8176,10.8176,10.8176,0.0,0.0,,
2007-04-24,11.1458,10.8235,11.2345,10.791,65389008.34,5512254.0,11.8997,9.7355
2007-04-25,10.6727,10.3475,10.6727,10.1997,50220204.38,4462452.0,11.9056,9.7415
2007-04-26,10.4067,10.4599,10.5249,10.2736,29936553.91,2654727.0,11.3823,9.3128
2007-04-27,10.4007,10.0814,10.4954,10.0371,33779438.54,3053216.0,11.5065,9.4133
2007-04-30,10.0371,10.2234,10.2234,9.6971,46944029.76,4363148.0,11.0896,9.0733
2007-05-08,10.3889,10.4806,10.4954,10.2115,41901577.65,3715443.0,11.2463,9.2004
2007-05-09,10.5545,10.3416,10.5545,9.9632,37625112.16,3368808.0,11.5301,9.434
2007-05-10,10.4067,10.1494,10.4067,10.0814,46417007.08,4206128.0,11.3764,9.3069
2007-05-11,10.0637,10.4806,10.5101,9.9987,48016787.77,4325434.0,11.1635,9.1354
2007-05-14,10.4954,10.3919,10.7496,10.2884,67243105.64,5906890.0,11.5301,9.434
2007-05-15,10.4463,10.0081,10.4463,9.8006,42385698.08,3897881.0,11.4302,9.3509
2007-05-16,10.0504,10.0812,10.1004,9.8121,29102000.01,2696470.0,11.0074,9.0089
2007-05-17,10.0619,10.2003,10.2733,9.9274,36834687.73,3343622.0,11.0881,9.0742
2007-05-18,10.2003,10.1657,10.2234,9.9851,38870118.12,3557254.0,11.2188,9.1818
2007-05-21,9.8851,10.3118,10.3771,9.8775,38967662.65,3531338.0,11.1842,9.1511
2007-05-22,10.3118,10.7576,10.9574,10.3002,73556390.34,6335736.0,11.3418,9.2817
2007-05-23,10.7153,10.9036,10.9728,10.6192,41338585.53,3515957.0,11.8337,9.6814
2007-05-24,10.9075,10.5885,10.9382,10.4002,39908452.83,3463397.0,11.9952,9.8121
2007-05-25,10.5923,10.7614,10.992,10.3809,35943763.27,3075986.0,11.6492,9.5316
2007-05-28,10.7922,11.1073,11.2918,10.7922,55992564.49,4637978.0,11.8376,9.6853
2007-05-29,11.1073,11.1227,11.1458,10.8806,35496754.0,2966563.0,12.2181,9.9966
2007-05-30,10.3771,10.3771,10.8729,10.0197,60673130.42,5358146.0,12.2334,10.012
2007-05-31,10.3579,11.1073,11.2803,10.0043,74611327.81,6358550.0,11.4148,9.3394
2007-06-01,11.1073,11.3264,12.0336,11.1073,94157927.95,7503749.0,12.2181,9.9966
2007-06-04,11.3687,10.3387,12.1066,10.2041,146522890.63,12028231.0,12.4602,10.1926
2007-06-05,10.1273,11.3725,11.3725,9.9889,80325270.18,6950986.0,11.3725,9.3048
2007-06-06,11.4071,12.2949,12.5102,11.4071,140267065.21,10565705.0,12.5102,10.2349
2007-06-07,12.3756,12.8368,13.1251,12.2219,118136519.91,8537323.0,13.5248,11.0651
2007-06-08,12.76,13.2596,13.3326,12.5717,71263933.06,5057347.0,14.1205,11.5532
2007-06-11,13.4518,13.667,14.2973,13.2596,77266727.78,5204501.0,14.5856,11.9337
2007-06-12,13.6055,13.7516,14.0667,13.1443,64447116.12,4377898.0,15.0353,12.2988
2007-06-13,13.7208,13.9937,14.1436,13.5287,51499853.99,3443474.0,15.1275,12.3756
2007-06-14,14.0283,14.0283,14.5933,13.5825,49580134.12,3243713.0,15.3927,12.5947
2007-06-15,13.913,13.7208,14.0283,13.644,45594106.06,3055966.0,15.4311,12.6255
2007-06-18,13.8361,14.6817,14.9891,13.7208,53342543.68,3390065.0,15.0929,12.3487
2007-06-19,14.601,14.3012,14.6432,14.1474,25226272.59,1621805.0,16.1498,13.2135
2007-06-20,14.3012,13.8284,14.3012,13.6824,49180903.25,3261895.0,15.7309,12.8714
2007-06-21,13.7977,13.9361,14.0667,13.3749,31024479.49,2094886.0,15.2121,12.4448
2007-06-22,13.913,13.4479,13.913,12.8368,44885222.28,3106106.0,15.3312,12.5409
2007-06-25,13.3365,12.6447,13.5671,12.6101,62241508.89,4375970.0,14.7931,12.1028
2007-06-26,12.4564,13.4902,13.4902,12.4564,41797256.16,2957911.0,13.9091,11.3802
2007-06-27,13.4518,13.8323,13.913,13.3365,34704700.98,2338922.0,14.8392,12.1412
2007-06-28,13.7324,13.1443,13.9745,12.9906,29873449.69,2044630.0,15.2159,12.4487
2007-06-29,12.9214,12.8138,13.1635,12.7139,14007660.41,1004117.0,14.4588,11.8299
2007-07-02,12.7984,12.8753,13.0675,12.5294,15238138.59,1102747.0,14.0936,11.5339
2007-07-03,12.8714,12.9522,13.2558,12.8407,11849590.09,841721.0,14.1628,11.5878
2007-07-04,12.9522,12.6831,13.1059,12.6255,9963764.5,718951.0,14.2474,11.6569
2007-07-05,12.3372,12.3218,12.6332,11.7607,22785588.06,1740098.0,13.9514,11.4148
2007-07-06,12.2219,12.9714,12.9906,11.876,19971136.47,1491206.0,13.5556,11.0881
2007-07-09,12.9522,13.3672,13.3672,12.7254,20646726.14,1456999.0,14.2704,11.6762
2007-07-10,13.3173,13.1443,13.3211,12.7446,14496385.65,1023648.0,14.7047,12.0297
2007-07-11,13.0136,13.3519,13.3634,12.7638,12853086.57,902832.0,14.4588,11.8299
2007-07-12,13.348,13.5094,13.5094,13.0213,15513690.8,1075627.0,14.6855,12.0182
2007-07-13,13.3057,13.5671,13.7285,13.2981,9068084.42,617160.0,14.8623,12.1566
2007-07-16,13.5671,13.0675,13.5671,12.9906,8659526.59,608158.0,14.9238,12.2104
2007-07-17,13.4518,13.667,13.8361,13.1059,16540835.52,1117759.0,14.3742,11.7607
2007-07-18,13.6094,13.4979,13.7208,13.4595,9391678.54,636689.0,15.0353,12.2988
2007-07-19,13.3672,14.3358,14.3358,13.3672,25674876.61,1696745.0,14.8469,12.1489
2007-07-20,14.3281,14.4895,14.8508,14.1244,35751022.39,2246633.0,15.7693,12.9022
2007-07-23,14.4895,15.2966,15.2966,14.4318,39807991.55,2479066.0,15.9384,13.0405
2007-07-24,15.1813,15.1621,15.5272,15.0199,22581100.02,1364621.0,16.8263,13.7669
2007-07-25,15.0276,15.066,15.2966,14.9891,16155330.0,985008.0,16.6802,13.6478
2007-07-26,14.9891,14.7547,15.066,14.5664,30511543.64,1914936.0,16.5726,13.5594
2007-07-27,14.6048,15.4849,15.5195,14.4165,26012627.96,1593835.0,16.2305,13.2788
2007-07-30,15.2197,16.0268,16.2267,15.1352,27068796.23,1571443.0,17.0338,13.9361
2007-07-31,15.7578,17.6295,17.6295,15.6425,54520018.29,2967830.0,17.6295,14.4242
2007-08-01,17.7448,16.9493,17.7448,16.1383,57647553.62,3164534.0,19.3936,15.8654
2007-08-02,16.7187,18.1407,18.4405,16.6072,63030481.58,3273730.0,18.6442,15.2543
2007-08-03,17.5603,17.9408,18.3713,17.5603,34271545.85,1767096.0,19.9548,16.3266
2007-08-06,17.9293,17.4604,18.0984,17.1453,29629610.5,1565398.0,19.7357,16.146
2007-08-07,17.4912,16.8993,17.6026,16.4496,71653483.9,3945787.0,19.2053,15.7155
2007-08-08,16.5073,16.2728,16.7379,15.3735,48880838.14,2835466.0,18.5904,15.2082
2007-08-09,15.8347,16.0115,16.2805,15.7578,24426895.8,1412246.0,17.8986,14.6471
2007-08-10,16.0076,15.7962,16.6187,15.7578,30553134.34,1748419.0,17.6142,14.4088
2007-08-13,15.7578,16.0653,16.3727,15.4465,32756833.88,1914478.0,17.3759,14.2166
2007-08-14,16.3343,17.5719,17.6718,16.1421,61272274.39,3311974.0,17.6718,14.4588
