,open,close,high,low,total_turnover,volume,limit_up,limit_down
2015-07-01,5.5131,5.5131,5.5131,5.5131,135741.0,24392.0,,
2015-07-02,6.0629,6.0629,6.0629,6.0629,211740.0,34598.0,6.0629,4.9633
2015-07-03,6.6672,6.6672,6.6672,6.6672,989122.0,146972.0,6.6672,5.4586
2015-07-06,7.3359,7.3359,7.3359,7.3359,884424.0,119436.0,7.3359,5.9985
2015-07-07,8.069,8.069,8.069,8.069,9319509.0,1144200.0,8.069,6.6028
2015-07-08,8.1731,8.5545,8.8517,7.2616,338440629.0,42534930.0,8.8764,7.2616
2015-07-09,7.6975,9.4114,9.4114,7.6975,224999278.0,25594264.0,9.4114,7.6975
2015-07-10,10.3525,10.3525,10.3525,10.3525,18319874.0,1753098.0,10.3525,8.4703
2015-07-13,11.3878,11.3878,11.3878,11.3878,15233036.0,1325188.0,11.3878,9.3173
2015-07-14,12.5271,12.5271,12.5271,12.5271,2722469.0,215300.0,12.5271,10.2485
2015-07-15,13.7803,13.7803,13.7803,12.5716,585159853.0,43115598.0,13.7803,11.2739
2015-07-16,12.4032,12.5964,14.8601,12.4032,465254250.0,35122294.0,15.1573,12.4032
2015-07-17,12.0912,13.1908,13.7208,11.6553,381699016.0,29796942.0,13.8546,11.3383
2015-07-20,12.7103,12.1952,13.067,12.0466,295287535.0,23340268.0,14.5084,11.8732
2015-07-21,11.6404,12.958,13.1264,11.3927,266521350.0,21357596.0,13.4137,10.9767
2015-07-22,12.7599,12.4577,12.8589,12.1655,199977624.0,15797422.0,14.2558,11.6602
2015-07-23,12.4379,13.706,13.706,12.2893,214155119.0,16188926.0,13.706,11.2095
2015-07-24,14.6124,15.078,15.078,14.2657,624625815.0,41502432.0,15.078,12.3339
2015-07-27,14.3648,15.5288,16.5839,13.8744,669820444.0,41269410.0,16.5839,13.5722
2015-07-28,13.9784,17.0842,17.0842,13.9784,555833068.0,35776738.0,17.0842,13.9784
2015-07-29,17.3863,18.7931,18.7931,17.3863,557959110.0,30076416.0,18.7931,15.3752
2015-07-30,20.6555,20.6704,20.6704,18.9714,353347982.0,17107124.0,20.6704,16.9157
2015-07-31,21.2004,22.7359,22.7359,21.1509,534268142.0,23732832.0,22.7359,18.6048
2015-08-03,23.5632,25.0095,25.0095,23.261,403476105.0,16137354.0,25.0095,20.4623
2015-08-04,27.511,22.6369,27.511,22.5081,1065035545.0,44746256.0,27.511,22.5081
2015-08-05,20.8636,24.9006,24.9006,20.8636,851364312.0,36084538.0,24.9006,20.3732
2015-08-06,24.2715,22.8697,25.7575,22.409,840477120.0,35029494.0,27.3921,22.409
2015-08-07,22.1812,21.7056,23.4146,21.2995,584635864.0,26148884.0,25.1581,20.5812
2015-08-10,21.2995,22.3496,23.1718,20.715,620978051.0,27676402.0,23.8752,19.5361
2015-08-11,22.2901,22.7062,23.7217,21.3837,510607436.0,22072388.0,24.5835,20.1156
2015-08-12,22.0425,20.5317,22.2703,20.4574,438699752.0,20387510.0,24.9749,20.4376
2015-08-13,19.9125,20.18,21.0815,19.3875,348195384.0,17236464.0,22.5873,18.481
2015-08-14,20.4524,21.0023,21.7948,19.5757,467391177.0,22436960.0,22.196,18.164
2015-08-17,20.3583,19.3825,20.7051,19.0705,315196030.0,15831354.0,23.1025,18.902
2015-08-18,19.0705,19.1745,20.7051,18.0798,370263773.0,18529888.0,21.3193,17.4457
2015-08-19,18.6791,18.7485,19.9125,17.2872,331723902.0,17776330.0,21.0914,17.2575
2015-08-20,18.2284,16.886,18.5751,16.8761,206933079.0,11562174.0,20.6258,16.8761
2015-08-21,16.5442,15.1969,16.6829,15.1969,164037106.0,10294574.0,18.5751,15.1969
2015-08-24,14.023,13.6762,14.2905,13.6762,71953491.0,5161982.0,16.7176,13.6762
2015-08-25,12.3091,12.6856,14.8205,12.3091,278099082.0,20770548.0,15.0434,12.3091
2015-08-26,12.9283,13.9536,13.9536,12.7698,207987346.0,15167408.0,13.9536,11.4175
2015-08-27,15.3505,15.3505,15.3505,14.3103,441078056.0,29252578.0,15.3505,12.5568
2015-08-28,15.3505,15.935,16.5789,14.8106,461782291.0,29241210.0,16.886,13.8149
2015-08-31,15.1573,14.3648,16.3461,14.3449,324070131.0,20967914.0,17.53,14.34
2015-09-01,13.5722,13.5524,15.083,13.1314,274248532.0,19193464.0,15.8012,12.9283
2015-09-02,12.5271,12.8193,14.2409,12.4379,261712730.0,19168396.0,14.9096,12.1952
2015-09-07,12.8243,12.8837,13.7109,12.3586,188926178.0,14333906.0,14.1022,11.5364
2015-09-08,12.7797,14.1716,14.1716,12.6212,260578429.0,18521888.0,14.1716,11.5958
2015-09-09,15.5882,15.5882,15.5882,14.6719,346567027.0,22399460.0,15.5882,12.7549
2015-09-10,14.9542,14.9245,16.148,14.6917,397254019.0,25450970.0,17.1485,14.0279
2015-09-11,14.6372,15.2465,15.8508,14.4143,299970212.0,19631894.0,16.4154,13.4335
2015-09-14,14.9096,14.1914,16.4006,13.919,368063503.0,23705788.0,16.7721,13.7208
2015-09-15,13.4236,13.0224,14.3598,12.8837,212798053.0,15718694.0,15.613,12.7747
2015-09-16,13.3988,14.3251,14.3251,13.3741,181646200.0,12659304.0,14.3251,11.7197
2015-09-17,15.7567,14.6025,15.7567,14.5233,443509629.0,28744452.0,15.7567,12.8936
2015-09-18,14.8056,14.7412,15.1474,14.2905,256885488.0,17288848.0,16.0638,13.1413
2015-09-21,14.4836,16.2173,16.2173,14.1567,331674933.0,21590516.0,16.2173,13.2651
2015-09-22,15.9944,15.8062,16.3461,15.5932,370098684.0,22960516.0,17.8371,14.5976
2015-09-23,15.3059,15.9251,16.782,15.3059,327308151.0,20197968.0,17.3863,14.2261
2015-09-24,15.93,15.8656,16.3411,15.504,241055185.0,15014328.0,17.52,14.335
2015-09-25,15.7963,14.4935,15.8012,14.3152,210966383.0,13969496.0,17.4507,14.2805
2015-09-28,14.7115,15.405,15.9053,14.6421,198754871.0,12868858.0,15.9449,13.0422
2015-09-29,15.0384,14.6867,15.0582,14.5183,151237512.0,10146022.0,16.9455,13.8645
2015-09-30,14.9542,14.5035,14.9988,14.3598,94920138.0,6460378.0,16.1579,13.2205
2015-10-08,15.1078,15.3406,15.7864,14.766,178380000.0,11621130.0,15.9548,13.0521
2015-10-09,15.2564,15.6229,16.3907,14.9493,264107673.0,16724930.0,16.8761,13.805
2015-10-12,15.509,16.7424,17.1386,15.509,344915631.0,20971854.0,17.1832,14.0626
2015-10-13,16.4353,16.4897,16.6928,16.247,243991360.0,14708812.0,18.4166,15.0681
2015-10-14,16.4551,16.3065,17.4507,16.247,250781174.0,14831252.0,18.1392,14.8403
2015-10-15,15.9548,17.0445,17.2872,15.9003,296083881.0,17637358.0,17.9361,14.6768
2015-10-16,17.1634,16.9455,17.3269,16.7671,263214819.0,15357838.0,18.7485,15.3406
2015-10-19,17.0643,17.3318,18.0798,16.8018,331639056.0,18948914.0,18.6395,15.2514
2015-10-20,17.0346,17.1188,17.2328,16.5938,206776082.0,12106614.0,19.0655,15.5981
2015-10-21,17.1188,15.405,17.2328,15.405,218698391.0,13370102.0,18.8327,15.405
2015-10-22,15.1078,15.6378,15.9944,14.6174,206131194.0,13274682.0,16.9455,13.8645
2015-10-23,15.6328,15.7319,16.0935,15.3653,191438102.0,12085010.0,17.203,14.0725
2015-10-26,15.9796,15.826,16.1975,15.6526,159655528.0,9923598.0,17.3071,14.1567
2015-10-27,15.7517,16.7473,16.8414,15.405,296817220.0,17875106.0,17.4111,14.2459
2015-10-28,16.7523,15.7913,16.7523,15.5932,220020283.0,13478128.0,18.4216,15.0731
2015-10-29,15.5932,15.6923,15.9449,15.3653,111473578.0,7054096.0,17.3714,14.2112
2015-10-30,15.6576,15.717,16.1381,15.187,131159133.0,8215242.0,17.2625,14.122
2015-11-02,15.3554,15.9251,16.4897,15.0483,189469458.0,11737400.0,17.2872,14.1468
2015-11-03,15.8012,17.52,17.52,15.8012,458569981.0,26760016.0,17.52,14.335
2015-11-04,17.8767,18.2878,18.4909,17.1139,568174535.0,31625640.0,19.2735,15.7666
2015-11-05,17.8321,18.3225,19.12,17.8321,461143086.0,24873632.0,20.1156,16.46
2015-11-06,18.2779,19.1943,19.6054,18.0649,447940103.0,23372192.0,20.1552,16.4897
2015-11-09,18.8228,20.2593,20.9676,18.5008,487394811.0,24443498.0,21.1162,17.2773
2015-11-10,19.7392,19.4271,20.2444,19.0804,387972238.0,19628960.0,22.2852,18.2333
2015-11-11,19.3677,20.185,20.9379,18.9962,406264275.0,20215814.0,21.3688,17.4854
2015-11-12,20.0611,21.9929,22.1217,19.9522,480194264.0,22559638.0,22.2059,18.1689
2015-11-13,21.3985,19.7936,21.5917,19.7936,409890843.0,19930164.0,24.1922,19.7936
2015-11-16,18.5008,19.4073,19.5608,18.5008,206345495.0,10701254.0,21.775,17.8123
2015-11-17,19.5163,18.7782,19.858,18.6296,221591205.0,11396064.0,21.349,17.4656
2015-11-18,18.8723,18.1442,18.9862,18.0104,153998987.0,8261042.0,20.6555,16.9009
2015-11-19,18.3671,19.0061,19.1051,18.1788,156755013.0,8329076.0,19.9571,16.3312
2015-11-20,19.0705,18.8624,19.2091,18.6296,148980726.0,7824512.0,20.9081,17.104
2015-11-23,18.8624,18.7485,19.4122,18.5801,143697333.0,7507474.0,20.7496,16.9752
2015-11-24,18.6544,19.8234,19.863,18.6296,244131397.0,12497040.0,20.6258,16.8761
2015-11-25,19.7045,19.858,20.0611,19.442,232947381.0,11679452.0,21.8047,17.842
2015-11-26,19.863,19.541,20.5466,19.3231,232129429.0,11520338.0,21.8443,17.8717
2015-11-27,19.4667,17.9262,19.754,17.6092,189064591.0,9992976.0,21.4976,17.5894
2015-11-30,18.1689,18.3819,18.5008,16.5492,152422187.0,8474808.0,19.7193,16.1331
2015-12-01,18.1293,18.5603,19.0705,17.9262,148173774.0,7885158.0,20.2196,16.5442
2015-12-02,18.2234,17.946,18.59,17.2377,97261528.0,5381004.0,20.4178,16.7027
2015-12-03,18.0897,19.7392,19.7392,18.0897,302733552.0,15428034.0,19.7392,16.1529
2015-12-04,20.2097,19.6946,20.4326,19.3726,378757894.0,18832488.0,21.7155,17.7677
2015-12-07,19.3082,19.9175,20.0611,19.1249,190521333.0,9695430.0,21.666,17.7231
2015-12-08,19.6549,20.7595,21.2896,19.4172,374082510.0,18079908.0,21.9087,17.9262
2015-12-09,20.4079,19.7639,21.2004,19.5163,238272048.0,11657250.0,22.835,18.6841
2015-12-10,19.3677,18.9813,19.6995,18.8228,177418408.0,9190116.0,21.7403,17.7875
2015-12-11,18.7287,18.7534,19.115,18.4117,91361924.0,4829458.0,20.8784,17.0842
2015-12-14,18.5751,19.0952,19.2339,18.3175,83257521.0,4372776.0,20.6308,16.8761
2015-12-15,19.3231,19.3726,20.1008,19.2537,128821574.0,6498468.0,21.0072,17.1882
2015-12-16,19.328,19.6153,19.7936,19.1893,137416948.0,6954510.0,21.3094,17.4358
2015-12-17,19.7392,20.2741,20.2989,19.7392,207853510.0,10270030.0,21.5769,17.6538
