,open,close,high,low,total_turnover,volume,limit_up,limit_down
2005-01-07,2.49,2.6,2.64,2.47,2780299.0,1079303.0,2.76,2.26
2005-01-10,2.58,2.63,2.69,2.52,2072878.0,791190.0,2.86,2.34
2005-01-11,2.6,2.66,2.67,2.59,2413388.0,917563.0,2.89,2.37
2005-01-12,2.62,2.66,2.67,2.61,1158389.0,437929.0,2.93,2.39
2005-01-13,2.65,2.64,2.67,2.6,1016619.0,385534.0,2.93,2.39
2005-01-14,2.64,2.56,2.65,2.55,1420351.0,545980.0,2.9,2.38
2005-01-17,2.5,2.5,2.55,2.45,1463713.0,588699.0,2.82,2.3
2005-01-18,2.51,2.65,2.7,2.49,4568596.0,1731291.0,2.75,2.25
2005-01-19,2.64,2.68,2.74,2.63,3711035.0,1382838.0,2.92,2.39
2005-01-20,2.66,2.62,2.68,2.56,2186355.0,835240.0,2.95,2.41
2005-01-21,2.61,2.73,2.79,2.61,5087545.0,1867626.0,2.88,2.36
2005-01-24,2.87,2.77,2.89,2.7,4185401.0,1498567.0,3.0,2.46
2005-01-25,2.75,2.76,2.78,2.72,1824780.0,664260.0,3.05,2.49
2005-01-26,2.77,2.69,2.77,2.68,1718488.0,635840.0,3.04,2.48
2005-01-27,2.68,2.63,2.68,2.6,1460914.0,554120.0,2.96,2.42
2005-01-28,2.6,2.48,2.63,2.43,2508330.0,998361.0,2.89,2.37
2005-01-31,2.48,2.43,2.55,2.41,1448832.0,584750.0,2.73,2.23
2005-02-01,2.52,2.32,2.52,2.3,1678099.0,692935.0,2.67,2.19
2005-02-02,2.32,2.47,2.48,2.32,1765296.0,731849.0,2.55,2.09
2005-02-03,2.36,2.33,2.45,2.23,4424140.0,1900794.0,2.72,2.22
2005-02-04,2.3,2.3,2.34,2.25,2995164.0,1306920.0,2.56,2.1
2005-02-16,2.3,2.38,2.45,2.28,3371081.0,1408610.0,2.53,2.07
2005-02-17,2.37,2.47,2.48,2.35,2882423.0,1185562.0,2.62,2.14
2005-02-18,2.41,2.46,2.5,2.41,3030739.0,1230828.0,2.72,2.22
2005-02-21,2.46,2.5,2.52,2.44,2379943.0,956411.0,2.71,2.21
2005-02-22,2.5,2.54,2.55,2.45,4656895.0,1853427.0,2.75,2.25
2005-02-23,2.5,2.57,2.59,2.5,4422161.0,1734778.0,2.79,2.29
2005-02-24,2.55,2.6,2.63,2.54,3995897.0,1545989.0,2.83,2.31
2005-02-25,2.58,2.55,2.63,2.55,3867968.0,1496080.0,2.86,2.34
2005-02-28,2.56,2.54,2.6,2.51,2475911.0,973200.0,2.81,2.3
2005-03-01,2.54,2.56,2.57,2.5,1953312.0,770971.0,2.79,2.29
2005-03-02,2.56,2.54,2.62,2.53,3015624.0,1170299.0,2.82,2.3
2005-03-03,2.51,2.52,2.56,2.47,2082630.0,831857.0,2.79,2.29
