,open,close,high,low,total_turnover,volume,limit_up,limit_down
2006-11-20,7.1714,6.7525,7.5129,6.3791,321364834.63,42535286.0,,
2006-11-21,6.6068,7.0439,7.3307,6.6068,124773617.49,16172224.0,7.4263,6.0786
2006-11-22,6.9209,6.9209,6.9983,6.6068,72938190.87,9741510.0,7.7496,6.3381
2006-11-23,6.8208,7.613,7.613,6.7479,109430834.88,13784380.0,7.613,6.2288
2006-11-24,7.5948,7.5948,7.7861,7.4218,93980704.14,11224426.0,8.3734,6.8526
2006-11-27,7.6221,7.9181,7.9682,7.5402,66483364.48,7857036.0,8.3552,6.8344
2006-11-28,7.8316,7.4673,7.8316,7.4263,63448069.54,7592468.0,8.7104,7.1258
2006-11-29,7.3398,7.4491,7.5857,7.2488,33569607.51,4113802.0,8.2141,6.7206
2006-11-30,7.4309,7.4537,7.5994,7.3808,32153790.76,3918302.0,8.1958,6.7024
2006-12-01,7.4673,7.6403,7.868,7.4355,44683614.55,5297086.0,8.2004,6.7069
2006-12-04,7.654,7.7496,7.8771,7.6267,39690103.83,4678738.0,8.4053,6.8754
2006-12-05,7.7633,7.5538,7.7633,7.5311,38898188.93,4648020.0,8.5237,6.9756
2006-12-06,7.5994,7.4582,7.7405,7.2306,41133008.44,5022002.0,8.3097,6.798
2006-12-07,7.3535,7.3034,7.5311,7.3034,26651905.03,3287124.0,8.205,6.7115
2006-12-08,7.2397,7.012,7.2852,6.93,27407984.72,3520386.0,8.0319,6.5749
2006-12-11,7.012,7.1349,7.1577,6.88,11648177.0,1501022.0,7.7132,6.3108
2006-12-12,7.1395,7.0348,7.1805,6.9756,11147195.0,1437352.0,7.8498,6.4201
2006-12-13,7.012,7.1941,7.2078,6.9574,13940525.21,1792010.0,7.7405,6.3336
2006-12-14,7.185,7.144,7.226,7.1122,8201305.76,1044298.0,7.9135,6.4747
2006-12-15,7.1486,7.572,7.6813,7.1486,34697722.37,4225928.0,7.8589,6.4292
2006-12-18,7.572,7.522,7.6677,7.4537,17718112.45,2144810.0,8.3279,6.8162
2006-12-19,7.522,7.7178,7.7906,7.4263,35335925.82,4208162.0,8.2732,6.7707
2006-12-20,7.6904,8.4918,8.4918,7.6085,100555977.66,10931864.0,8.4918,6.9437
2006-12-21,8.5965,8.5965,9.0519,8.5601,58663978.04,6077580.0,9.3433,7.6449
2006-12-22,8.5601,9.4571,9.4571,8.4144,86432513.04,8602516.0,9.4571,7.736
2006-12-25,9.5618,9.6893,9.8578,9.1976,60081230.3,5726204.0,10.4042,8.51
2006-12-26,9.5709,9.2476,9.7758,9.1976,30987895.98,3010480.0,10.6592,8.7195
2006-12-27,9.1885,9.0655,9.4662,8.9699,26274379.54,2598296.0,10.172,8.3233
2006-12-28,9.0519,8.806,9.3342,8.6512,33667321.04,3437904.0,9.9716,8.1594
2006-12-29,8.7832,8.8333,9.0473,8.7604,31806567.49,3258738.0,9.6848,7.9272
2007-01-04,8.7468,8.6603,9.0154,8.5601,51750511.07,5373930.0,9.7166,7.95
2007-01-05,8.5829,9.3751,9.4571,8.5829,41012812.59,4092546.0,9.5254,7.7952
2007-01-08,9.2476,9.6301,9.7667,9.2476,30108463.34,2874388.0,10.3131,8.4372
2007-01-09,9.6301,9.6074,9.8168,9.407,28541072.42,2710838.0,10.5954,8.6694
2007-01-10,9.5664,9.6529,9.7895,9.3706,24445768.36,2340094.0,10.5681,8.6466
2007-01-11,9.5618,9.7667,10.222,9.4708,47276056.56,4324602.0,10.6182,8.6876
2007-01-12,9.6483,9.1748,9.6483,9.1429,28049458.72,2732044.0,10.7457,8.7923
2007-01-15,9.448,9.835,9.9488,9.448,34741199.8,3259986.0,10.0945,8.255
2007-01-16,9.8396,10.2676,10.2676,9.6074,39100377.48,3602172.0,10.8185,8.8515
2007-01-17,10.1947,10.6546,10.9733,10.0262,75008612.26,6489808.0,11.2966,9.2431
2007-01-18,10.9278,11.7201,11.7201,10.5635,67895560.81,5566378.0,11.7201,9.5891
2007-01-19,11.8384,12.2391,12.4076,11.6108,59966661.59,4595100.0,12.8902,10.5499
2007-01-22,12.2528,12.699,12.9494,12.0206,44820431.05,3287752.0,13.464,11.0143
2007-01-23,12.4668,12.2938,12.567,12.098,87151748.23,6459664.0,13.9694,11.4286
2007-01-24,12.2027,12.2027,12.5214,11.7929,32775232.65,2464104.0,13.5231,11.0644
2007-01-25,11.925,12.403,12.8857,11.8157,52531306.22,3881424.0,13.423,10.9824
2007-01-26,12.271,13.0815,13.4321,12.0661,60187369.33,4280368.0,13.6415,11.1646
2007-01-29,13.0542,13.2636,13.7371,13.0542,31757822.06,2151740.0,14.3883,11.7747
2007-01-30,13.2044,12.6307,13.514,12.5715,30617148.3,2143304.0,14.5886,11.9386
2007-01-31,12.6079,12.2027,12.6079,11.6108,27406239.94,2066386.0,13.892,11.3695
2007-02-01,12.1981,12.2892,12.4258,11.9887,22859036.26,1700180.0,13.423,10.9824
2007-02-02,12.1025,11.3467,12.2938,11.2374,22361075.77,1732302.0,13.5186,11.0598
2007-02-05,11.1555,11.2921,11.6017,11.1555,17375532.99,1397160.0,12.4804,10.2129
2007-02-06,11.3786,11.0644,11.6062,10.8367,21676686.5,1784846.0,12.4213,10.1628
2007-02-07,11.16,11.4423,11.588,11.1555,21184035.92,1688566.0,12.1708,9.958
2007-02-08,11.3831,11.7474,11.8339,11.16,15382362.93,1224350.0,12.5852,10.2994
2007-02-09,11.7519,11.7929,11.9204,11.4742,15317189.26,1190320.0,12.9221,10.5726
2007-02-12,11.7929,11.7929,11.7929,11.7929,0.0,0.0,,
2007-02-13,11.9523,11.8749,12.2756,11.7474,11838806.74,905096.0,12.9722,10.6136
2007-02-14,11.9659,11.3831,11.9659,11.3831,35796898.96,2823540.0,13.0633,10.6865
2007-02-15,11.5197,11.6381,11.6472,11.2738,50254024.25,3990266.0,12.5214,10.2448
2007-02-16,11.6427,12.271,12.3621,11.6108,44609955.01,3362444.0,12.8037,10.4725
2007-02-26,12.0661,12.0479,12.189,11.7064,68111975.02,5191714.0,13.5004,11.0462
2007-02-27,12.0661,10.8413,12.0661,10.8413,56102393.37,4528138.0,13.2545,10.8413
2007-02-28,10.7047,10.8413,11.1327,10.3359,44333983.45,3824188.0,11.925,9.7576
2007-03-01,10.8003,10.1583,10.814,9.8259,51276835.95,4519638.0,11.925,9.7576
2007-03-02,10.1765,10.3677,10.4634,10.1765,29895390.54,2625552.0,11.1737,9.1429
2007-03-05,10.4178,10.5544,10.7593,10.1993,22129913.4,1919798.0,11.4059,9.3296
2007-03-06,10.5544,10.8823,10.9506,10.5408,33105216.62,2795918.0,11.6108,9.4981
2007-03-07,10.8823,10.8504,11.0644,10.7821,25118060.59,2086838.0,11.9705,9.794
2007-03-08,10.7957,10.9232,10.9415,10.7457,13271716.4,1119968.0,11.9341,9.7667
2007-03-09,10.8823,10.4725,10.9278,10.4087,35897222.15,3086374.0,12.016,9.8305
2007-03-12,10.4725,10.8595,10.9278,10.3814,19920604.91,1705318.0,11.5197,9.4252
2007-03-13,10.8322,11.7701,11.8157,10.6546,69598161.54,5594018.0,11.9477,9.7758
2007-03-14,11.6472,12.0251,12.2027,10.9961,57448102.71,4455310.0,12.9494,10.5954
2007-03-15,11.9659,12.1207,12.1936,11.8384,84519503.13,6431558.0,13.2272,10.8231
2007-03-16,12.1207,12.8402,12.9676,11.9158,86570156.41,6330792.0,13.3319,10.9096
2007-03-19,12.2938,13.1042,13.209,12.1981,68447283.89,4848816.0,14.1242,11.5561
2007-03-20,12.9722,12.9312,13.1999,12.7081,40962641.09,2904382.0,14.4156,11.7929
2007-03-21,12.8402,12.5624,12.8402,12.139,61271272.15,4485056.0,14.2243,11.6381
2007-03-22,12.658,12.2938,12.7263,12.2938,31145305.1,2256900.0,13.8191,11.3057
2007-03-23,12.2528,12.2847,12.6034,11.843,19125780.72,1422542.0,13.5231,11.0644
2007-03-26,12.2847,12.5897,12.6125,12.0661,30679348.55,2255262.0,13.514,11.0553
2007-03-27,12.5897,12.7263,13.1042,12.4759,35654520.78,2552952.0,13.851,11.3285
2007-03-28,12.6353,12.7445,12.7491,11.7519,25492132.7,1874654.0,14.0012,11.456
2007-03-29,12.8857,12.567,12.8857,12.5214,36934890.25,2660330.0,14.0194,11.4696
2007-03-30,12.5214,12.2619,12.6945,11.8475,16105497.85,1198630.0,13.8237,11.3103
2007-04-02,12.0707,12.6489,12.6489,12.0479,18302747.2,1335736.0,13.4867,11.0371
2007-04-03,12.6489,13.3319,13.4275,12.5214,47079835.7,3283812.0,13.9147,11.3831
2007-04-04,13.3182,13.555,13.5641,13.0815,35747729.07,2437150.0,14.666,11.9978
2007-04-05,13.6597,13.1498,13.6597,13.0678,16154858.15,1106004.0,14.9119,12.1981
2007-04-06,12.9676,12.954,13.1452,12.7491,17009187.8,1200034.0,14.4657,11.8339
2007-04-09,13.0496,12.5579,13.1589,12.4759,41027078.18,2952896.0,14.2517,11.6609
2007-04-10,12.5579,12.2938,12.5579,12.0388,29754596.64,2205660.0,13.8146,11.3012
2007-04-11,12.4668,12.4167,12.5897,12.2027,50635194.72,3715934.0,13.5231,11.0644
2007-04-12,12.4349,13.0587,13.0906,12.4213,49397050.25,3527672.0,13.6597,11.1737
2007-04-13,13.0678,12.7445,13.1999,12.6671,34660539.2,2439350.0,14.3655,11.7519
2007-04-16,12.6717,12.7719,12.8402,12.3894,28119528.98,2020756.0,14.0194,11.4696
2007-04-17,12.7855,12.7855,12.9585,12.4713,33425824.66,2391644.0,14.0513,11.4969
2007-04-18,12.7992,13.2272,13.4139,12.7855,61923297.01,4300800.0,14.065,11.5061
2007-04-19,13.1543,12.0661,13.1589,11.9067,58970159.82,4367070.0,14.5522,11.9067
2007-04-20,11.9933,12.1572,12.567,11.9067,36226824.66,2693478.0,13.2727,10.8595
2007-04-23,12.3165,12.2938,12.5533,12.1708,38878124.79,2863424.0,13.3729,10.9415
2007-04-24,12.2938,12.3439,12.5214,12.2391,43803137.4,3229620.0,13.5231,11.0644
2007-04-25,12.2938,12.0661,12.2938,11.7018,28682891.54,2177510.0,13.5778,11.1099
2007-04-26,11.9295,11.9841,12.057,11.8749,31868341.8,2428878.0,13.2727,10.8595
2007-04-27,11.9204,11.4286,12.0115,11.2921,47637014.08,3717330.0,13.1816,10.7866
2007-04-30,11.2921,11.4195,11.6108,11.2693,38234443.22,3038534.0,12.5715,10.2858
2007-05-08,11.547,11.7701,11.8293,11.5061,38150327.41,2963378.0,12.5624,10.2767
2007-05-09,11.7929,11.761,11.884,11.4286,24861785.06,1934934.0,12.9494,10.5954
2007-05-10,11.761,11.761,11.761,11.761,0.0,0.0,,
2007-05-11,11.7246,11.3831,11.7246,11.3376,44667527.18,3548144.0,12.9358,10.5863
2007-05-14,11.3831,11.5152,11.7838,11.3831,26382791.43,2073202.0,12.5214,10.2448
2007-05-15,11.5698,10.9278,11.6927,10.8823,29304638.58,2366228.0,12.6671,10.3632
2007-05-16,10.9733,11.201,11.2465,10.9278,21539243.48,1770272.0,12.0206,9.835
2007-05-17,11.2192,11.629,11.7792,11.1099,38346051.99,3041846.0,12.3211,10.0809
2007-05-18,11.6108,11.6335,11.7064,11.374,27839800.43,2188146.0,12.7901,10.4679
2007-05-21,11.2921,11.8976,11.9067,11.2921,52719188.83,4115364.0,12.7992,10.4725
2007-05-22,12.0889,11.9295,12.2027,11.9067,41447932.9,3140144.0,13.086,10.7092
