,open,close,high,low,total_turnover,volume,limit_up,limit_down
2014-10-31,5.0308,6.0382,6.0382,5.0308,1052321.0,169962.0,,
2014-11-03,6.6427,6.6427,6.6427,6.6427,371650.0,54548.0,6.6427,5.4337
2014-11-04,7.3057,7.3057,7.3057,7.3057,229959.0,30688.0,7.3057,5.9797
2014-11-05,8.0336,8.0336,8.0336,8.0336,451140.0,54750.0,8.0336,6.5777
2014-11-06,8.8396,8.8396,8.8396,8.8396,1066240.0,117600.0,8.8396,7.2277
2014-11-07,9.7235,9.7235,9.7235,9.7235,1688984.0,169350.0,9.7235,7.9556
2014-11-10,10.6985,10.6985,10.6985,10.6985,3298354.0,300579.0,10.6985,8.7486
2014-11-11,11.7709,11.7709,11.7709,11.7709,6039685.0,500250.0,11.7709,9.626
2014-11-12,12.9474,12.9474,12.9474,12.9474,8617392.0,648900.0,12.9474,10.5945
2014-11-13,14.2408,14.2408,14.2408,14.2408,9709833.0,664754.0,14.2408,11.654
2014-11-14,15.6643,15.6643,15.6643,15.6643,21369470.0,1330050.0,15.6643,12.8174
2014-11-17,17.2307,17.2307,17.2307,16.5742,519075111.0,29472844.0,17.2307,14.0978
2014-11-18,18.1211,17.2437,18.9531,16.9317,1033567324.0,56095020.0,18.9531,15.5083
2014-11-19,15.9242,16.6002,17.8872,15.6318,534495756.0,31519869.0,18.9661,15.5213
2014-11-20,16.1127,18.2576,18.2576,15.9502,555718306.0,30985926.0,18.2576,14.9428
2014-11-21,19.3041,18.4981,19.8241,18.3486,929473955.0,47654416.0,20.0841,16.4312
2014-11-24,18.1276,19.2846,19.8111,17.9457,709445170.0,36596722.0,20.3505,16.6457
2014-11-25,18.7971,17.7442,18.8491,17.5427,527849752.0,28516232.0,21.215,17.3542
2014-11-26,17.6142,17.7637,18.1211,17.2242,302900493.0,16687173.0,19.5186,15.9697
2014-11-27,17.7312,17.4257,17.9327,17.2437,250221352.0,13864398.0,19.5381,15.9892
2014-11-28,17.7117,17.2632,17.8677,16.8992,266766114.0,15014742.0,19.1676,15.6838
2014-12-01,16.9447,17.9327,18.4981,16.6912,433331872.0,23852698.0,18.9921,15.5343
2014-12-02,17.5492,18.7126,19.0441,17.4777,517753131.0,27094150.0,19.7266,16.1387
2014-12-03,18.7191,17.6272,18.7191,17.3282,372575093.0,20415627.0,20.5845,16.8407
2014-12-04,17.5817,17.4192,17.8027,17.2242,232073700.0,12990948.0,19.3886,15.8658
2014-12-05,17.2242,16.2427,17.4192,15.8593,246687079.0,14488096.0,19.1611,15.6773
2014-12-08,15.9242,15.6968,16.2167,15.5993,182459903.0,11282530.0,17.8677,14.6178
2014-12-09,15.5343,14.1303,15.6708,14.1303,223623879.0,14639505.0,17.2697,14.1303
2014-12-10,13.9743,14.2473,14.5073,13.4284,130294945.0,9015303.0,15.5408,12.7199
2014-12-11,14.2343,15.1053,15.5343,13.9873,169616238.0,11122101.0,15.6708,12.8239
2014-12-12,14.9363,14.6048,15.1053,14.4293,118405657.0,7860939.0,16.6132,13.5974
2014-12-15,14.6048,14.7023,15.0143,14.3058,88980232.0,5928166.0,16.0672,13.1424
2014-12-16,14.6243,14.5463,14.8713,14.4098,73615322.0,4929582.0,16.1712,13.2334
2014-12-17,14.6048,14.0068,14.7218,13.9418,86490773.0,5908950.0,16.0022,13.0904
2014-12-18,13.9418,13.6104,14.1628,13.5584,72083995.0,5065694.0,15.4108,12.6094
2014-12-19,13.3959,12.6744,13.5519,12.4209,103700392.0,7840059.0,14.9688,12.2519
2014-12-22,12.5119,11.407,12.5314,11.407,84564016.0,7060190.0,13.9418,11.407
2014-12-23,11.2445,11.9529,12.4794,11.1535,95831125.0,7803104.0,12.5509,10.2695
2014-12-24,12.0894,12.8694,12.9279,11.9724,119688873.0,9384327.0,13.1489,10.757
2014-12-25,12.8564,12.5574,13.0384,12.2519,109903332.0,8508771.0,14.1563,11.5825
2014-12-26,12.3494,12.2974,12.8369,12.2324,65121994.0,5127880.0,13.8118,11.303
2014-12-29,12.2974,12.1024,12.3494,11.9074,54081499.0,4383300.0,13.5259,11.069
2014-12-30,12.1154,12.0504,12.5054,11.9464,54078463.0,4324989.0,13.3114,10.8935
2014-12-31,11.9659,11.9789,12.2129,11.7319,47694404.0,3894118.0,13.2529,10.848
2015-01-05,11.9139,12.0374,12.1544,11.5695,53814716.0,4403750.0,13.1749,10.783
2015-01-06,11.8944,12.3949,12.5119,11.8944,76588407.0,6086736.0,13.2399,10.835
2015-01-07,12.2519,12.1219,12.3754,11.9919,54175895.0,4344780.0,13.6364,11.1535
2015-01-08,12.1674,12.3039,12.6939,12.0049,89125085.0,6972016.0,13.3374,10.913
2015-01-09,12.1544,12.1414,12.5444,12.0374,68369424.0,5432444.0,13.5324,11.0755
2015-01-12,11.9659,11.511,11.9659,11.4395,58735283.0,4919998.0,13.3569,10.926
2015-01-13,11.5695,11.7189,11.9269,11.407,44578798.0,3725238.0,12.6614,10.3605
2015-01-14,11.615,11.5045,11.7579,11.472,33147226.0,2787642.0,12.8889,10.549
2015-01-15,11.4395,11.5565,11.8294,11.394,34083563.0,2862915.0,12.6549,10.354
2015-01-16,11.524,11.6994,11.7774,11.524,38885885.0,3243898.0,12.7134,10.3995
2015-01-19,11.5695,11.8424,12.2844,11.4135,92106094.0,7517884.0,12.8694,10.5295
2015-01-20,11.8554,13.0254,13.0254,11.8554,215730559.0,16558689.0,13.0254,10.6595
2015-01-21,13.5129,13.0774,13.5194,12.8239,217715710.0,16147575.0,14.3253,11.7254
2015-01-22,12.9214,13.7404,13.9743,12.8239,204016159.0,14727914.0,14.3838,11.7709
2015-01-23,13.6494,13.1619,13.6494,13.1359,122488426.0,8976832.0,15.1118,12.3689
2015-01-26,13.1554,13.0839,13.2529,12.9019,65107548.0,4870144.0,14.4813,11.8489
2015-01-27,13.1684,12.9864,13.1749,12.7654,73379150.0,5527455.0,14.3903,11.7774
2015-01-28,12.9474,13.0579,13.1554,12.8109,65135922.0,4868676.0,14.2863,11.6864
2015-01-29,12.9019,12.7914,12.9994,12.7849,45502787.0,3444434.0,14.3643,11.7514
2015-01-30,12.7719,12.5444,12.9019,12.5314,37131359.0,2856270.0,14.0718,11.511
2015-02-02,12.5249,12.6354,12.6679,12.3689,28255036.0,2194149.0,13.7989,11.29
2015-02-03,12.6744,13.0514,13.0579,12.6484,53294664.0,4018824.0,13.8963,11.3745
2015-02-04,13.0579,12.6744,13.0579,12.6744,45997794.0,3497716.0,14.3578,11.7449
2015-02-05,12.7394,12.5444,12.8564,12.5314,37735993.0,2910164.0,13.9418,11.407
2015-02-06,12.4469,11.9139,12.5444,11.8294,46962055.0,3803340.0,13.7989,11.29
2015-02-09,11.9464,11.667,11.9464,11.563,26670109.0,2217242.0,13.1034,10.7245
2015-02-10,11.667,11.8164,11.9139,11.5695,16937058.0,1401480.0,12.8369,10.5035
2015-02-11,11.8164,11.8619,11.9464,11.7774,14757836.0,1210065.0,12.9994,10.6335
2015-02-12,11.9074,12.2129,12.3429,11.9074,26415424.0,2117380.0,13.0514,10.679
2015-02-13,12.2844,12.3364,12.4469,12.1999,30933956.0,2441228.0,13.4349,10.991
2015-02-16,12.3364,12.4404,12.4924,12.3169,19477929.0,1528050.0,13.5714,11.1015
2015-02-17,12.4794,12.4274,12.5444,12.3559,18365199.0,1439086.0,13.6819,11.199
