,open,close,high,low,total_turnover,volume,limit_up,limit_down
2008-05-16,7.3857,7.0947,7.7724,6.9556,1094374378.63,130783166.0,,
2008-05-19,6.6906,6.9469,7.3857,6.3865,477624882.01,59492224.0,7.8028,6.3865
2008-05-20,6.7992,7.1511,7.5335,6.6906,479785407.82,58809806.0,7.6421,6.2518
2008-05-21,6.9078,7.3293,7.4292,6.821,411609401.3,49717170.0,7.868,6.4343
2008-05-22,7.1468,6.6515,7.2641,6.6472,317346729.22,39682056.0,8.0635,6.595
2008-05-23,6.4777,6.343,6.6472,6.2562,185829721.52,25183372.0,7.3162,5.9868
2008-05-26,6.2214,6.0042,6.4126,5.9955,105451601.59,14899246.0,6.9774,5.7087
2008-05-27,5.952,6.0302,6.1953,5.8695,75533711.63,10894610.0,6.6037,5.4046
2008-05-28,6.0607,6.052,6.1736,5.813,92508662.41,13367662.0,6.6341,5.4263
2008-05-29,5.9955,5.9868,6.2909,5.9434,88572953.69,12533092.0,6.6559,5.4481
2008-05-30,5.9868,6.0389,6.1389,5.8738,71922539.66,10413628.0,6.5863,5.3872
2008-06-02,6.0476,6.065,6.1606,5.8434,81070829.98,11781162.0,6.6428,5.435
2008-06-03,6.052,5.939,6.0693,5.8738,63887979.08,9327418.0,6.6732,5.4568
2008-06-04,5.939,5.6262,5.939,5.6219,85382775.2,12941416.0,6.5342,5.3438
2008-06-05,5.6262,5.6219,5.6914,5.5219,48394358.43,7502152.0,6.191,5.0658
2008-06-06,5.6479,5.6827,5.7652,5.6045,39072265.3,5978442.0,6.1823,5.0614
2008-06-10,5.4307,5.1135,5.4394,5.1135,60879134.64,10136560.0,6.2518,5.1135
2008-06-11,4.9962,4.8442,5.018,4.7964,54324321.68,9655792.0,5.6262,4.6009
2008-06-12,4.7877,5.044,5.1049,4.7138,90848385.66,15984046.0,5.3308,4.3619
2008-06-13,4.9658,4.7356,5.0571,4.7182,49641576.47,8907918.0,5.548,4.5401
2008-06-16,4.7052,4.7877,4.8833,4.5792,43997294.5,8060538.0,5.2091,4.262
2008-06-17,4.7834,4.9093,5.1961,4.7138,93938803.23,16536736.0,5.2656,4.3098
2008-06-18,4.8225,5.1005,5.144,4.5835,107883259.65,18914568.0,5.4003,4.4184
2008-06-19,4.9832,4.5922,4.9962,4.5922,68403420.0,12340618.0,5.6088,4.5922
2008-06-20,4.5618,4.4184,4.8051,4.1968,79727749.61,15314276.0,5.0527,4.1317
2008-06-23,4.3098,4.3185,4.5096,4.2446,37524922.74,7514774.0,4.8616,3.9753
2008-06-24,4.3359,4.4619,4.5183,4.3272,41179242.48,8060638.0,4.7486,3.8884
2008-06-25,4.4488,4.6443,4.6704,4.4054,69611592.24,13222108.0,4.9093,4.0144
2008-06-26,4.6443,4.6443,4.6443,4.6443,0.0,0.0,,
2008-06-27,4.4314,4.2837,4.4792,4.2142,56272054.09,11242010.0,5.1092,4.1795
2008-06-30,4.2273,4.2142,4.3402,4.1143,26296491.85,5381792.0,4.7138,3.8536
2008-07-01,4.2316,4.3359,4.4662,4.2316,52844162.03,10544834.0,4.6356,3.7928
2008-07-02,4.3359,4.375,4.4575,4.3011,34634664.64,6871050.0,4.7703,3.9014
2008-07-03,4.3011,4.5314,4.6356,4.1838,70725128.07,13659644.0,4.8138,3.9362
2008-07-04,4.4836,4.4705,4.64,4.3793,41637005.29,8032002.0,4.9832,4.0795
2008-07-07,4.4966,4.6921,4.7138,4.4662,65582950.55,12322606.0,4.918,4.0231
2008-07-08,4.7008,4.6878,4.7356,4.5487,61284968.54,11468002.0,5.1613,4.2229
2008-07-09,4.7138,4.792,4.8181,4.6921,68476472.39,12525686.0,5.157,4.2186
2008-07-10,4.7312,4.8746,5.1917,4.653,128984502.2,22458172.0,5.2699,4.3141
2008-07-11,4.8225,4.7573,4.9093,4.6487,54188675.48,9960956.0,5.3612,4.388
2008-07-14,4.6878,4.8225,4.8485,4.6878,40617977.75,7399032.0,5.2352,4.2837
2008-07-15,4.8442,4.5357,4.9007,4.5183,64236853.24,11949242.0,5.3047,4.3402
2008-07-16,4.4749,4.3489,4.5314,4.2924,38005779.64,7522028.0,4.9875,4.0839
2008-07-17,4.4445,4.3576,4.4923,4.2924,27256536.93,5392782.0,4.7834,3.9144
2008-07-18,4.4184,4.514,4.5618,4.2794,30782542.04,6052160.0,4.792,3.9231
