,open,close,high,low,total_turnover,volume,limit_up,limit_down
2011-05-31,4.7053,5.3639,5.5901,4.7053,657453344.05,120069737.0,,
2011-06-01,5.3129,5.4548,5.7808,5.2996,435623680.61,75022454.0,5.9005,4.8273
2011-06-02,5.3661,5.7764,5.8695,5.3661,355048596.24,60598110.0,6.0003,4.9093
2011-06-03,5.661,5.6544,5.7764,5.5657,260223384.55,43703373.0,6.3551,5.1998
2011-06-07,5.6012,5.6078,5.8872,5.6012,242128805.72,40229164.0,6.2198,5.089
2011-06-08,5.5701,5.2863,5.6211,5.2065,237295401.95,42056509.0,6.1688,5.0468
2011-06-09,5.2264,5.1333,5.2885,5.1178,147658319.86,27069393.0,5.814,4.7586
2011-06-10,5.089,4.9759,5.1311,4.8783,133959272.73,25504925.0,5.6477,4.6211
2011-06-13,4.9005,5.049,5.1222,4.8517,101859915.95,19277322.0,5.4726,4.4792
2011-06-14,5.0313,5.0291,5.0956,4.9892,86601781.58,16308133.0,5.5546,4.5435
2011-06-15,4.998,4.9892,5.1777,4.9892,85901701.13,16044811.0,5.5324,4.5257
2011-06-16,4.9293,5.1111,5.2109,4.9049,131841072.02,24780492.0,5.4881,4.4903
2011-06-17,5.0668,4.7741,5.1,4.7719,121651504.51,23460212.0,5.6234,4.6011
2011-06-20,4.7231,4.712,4.7852,4.6366,54557104.04,11027133.0,5.2508,4.2973
2011-06-21,4.7142,4.7364,4.8073,4.6122,73134140.4,14783518.0,5.1843,4.2419
2011-06-22,4.6898,4.7076,4.8073,4.6344,63966338.94,12836223.0,5.2109,4.2619
2011-06-23,4.6654,4.8096,4.8473,4.5457,105340809.32,21158243.0,5.1777,4.2375
2011-06-24,4.7563,5.0247,5.0912,4.7408,133562595.59,25726601.0,5.2907,4.3284
2011-06-27,5.018,5.0845,5.2087,4.9914,115253966.02,21467871.0,5.528,4.5213
2011-06-28,5.0912,5.1133,5.1533,5.0069,75085414.85,13996167.0,5.5923,4.5767
2011-06-29,5.1,4.9271,5.1222,4.9271,86903400.2,16467847.0,5.6256,4.6011
2011-06-30,4.9293,5.0113,5.0646,4.9293,48631920.98,9241232.0,5.4193,4.4348
2011-07-01,5.0313,5.1,5.2508,5.0113,85038750.21,15691484.0,5.5125,4.5102
2011-07-04,5.1666,5.2952,5.3528,5.1444,104834314.29,18914139.0,5.61,4.59
2011-07-05,5.2752,5.2663,5.344,5.1688,84570656.22,15328027.0,5.8251,4.7652
2011-07-06,5.2109,5.4327,5.5214,5.1488,122223443.68,21659628.0,5.7941,4.7408
2011-07-07,5.4216,5.7586,5.9759,5.3839,237390302.98,39194709.0,5.9759,4.8894
2011-07-08,5.6854,5.6965,5.7963,5.5701,114956547.93,19206309.0,6.3351,5.1821
2011-07-11,5.6987,5.9072,5.9848,5.6123,126364552.55,20497308.0,6.2664,5.1267
2011-07-12,5.9027,6.1977,6.3351,5.9027,228373989.26,35402711.0,6.497,5.3173
2011-07-13,6.2265,6.8185,6.8185,6.1467,179169726.68,26217229.0,6.8185,5.579
2011-07-14,7.2288,7.4505,7.5015,7.0758,433240026.29,56281937.0,7.5015,6.1378
2011-07-15,7.4172,7.3285,7.7299,7.2864,312859146.21,39790180.0,8.1955,6.7054
2011-07-18,7.3064,7.4283,8.0403,7.2576,336644030.56,42425664.0,8.0625,6.5946
2011-07-19,7.2753,7.4749,7.7388,7.2753,220275057.85,27923928.0,8.1712,6.6855
2011-07-20,7.5858,7.9383,8.18,7.5392,273412069.39,33039453.0,8.2222,6.7276
2011-07-21,7.8718,7.5215,7.9805,7.4948,234009620.47,28764183.0,8.7322,7.1445
2011-07-22,7.6057,7.4283,7.6878,7.384,191125851.82,24210080.0,8.2732,6.7698
2011-07-25,7.3973,7.2642,7.5946,6.9848,239322871.55,31221733.0,8.1712,6.6855
2011-07-26,7.1755,7.4727,7.6501,7.1201,277670838.37,35531553.0,7.9915,6.5369
2011-07-27,7.3396,7.7787,7.894,7.2509,260643088.38,32817450.0,8.2199,6.7254
2011-07-28,7.7343,7.6944,7.8031,7.5769,146084551.08,18044642.0,8.557,7.0004
2011-07-29,7.6833,7.2376,7.8474,7.1179,215718470.36,27144131.0,8.4639,6.925
2011-08-01,7.129,7.4394,7.5104,7.0913,156268914.66,20289749.0,7.9605,6.5148
2011-08-02,7.3219,7.3574,7.3973,7.0514,142679848.76,18829639.0,8.1845,6.6944
2011-08-03,7.2066,7.4926,7.7565,7.2066,164479728.27,20867231.0,8.0935,6.6212
2011-08-04,7.4948,7.2731,7.5547,7.2155,159746340.7,20716640.0,8.2421,6.7431
2011-08-05,6.9471,6.8651,7.1844,6.8496,159626618.27,21669788.0,8.0004,6.5458
2011-08-08,6.7698,6.6966,6.9804,6.5879,147085979.76,20718787.0,7.5525,6.1777
2011-08-09,6.5857,6.9405,7.0514,6.4305,182796748.74,25492518.0,7.3662,6.0269
2011-08-10,6.9405,6.9383,7.2177,6.9072,133165811.1,17948257.0,7.6345,6.2464
2011-08-11,6.7853,7.0336,7.0647,6.7365,84520336.15,11585824.0,7.6323,6.2442
2011-08-12,7.0469,7.1711,7.282,7.0336,95733452.95,12681173.0,7.7365,6.3307
2011-08-15,7.231,7.2798,7.5059,7.1733,121510223.83,15772143.0,7.8873,6.4549
2011-08-16,7.3152,7.1423,7.3928,7.0957,75381059.93,9909606.0,8.0071,6.5524
2011-08-17,7.1423,7.1622,7.2598,7.1223,54750165.77,7248274.0,7.8563,6.4283
2011-08-18,7.2509,7.4727,7.7609,7.2066,197704248.21,24900288.0,7.8785,6.446
2011-08-19,7.2088,7.0691,7.4394,6.9693,132645650.57,17592778.0,8.2199,6.7254
2011-08-22,7.0691,7.0514,7.3795,7.007,89483507.42,11888124.0,7.7765,6.3617
2011-08-23,7.2066,7.7565,7.7565,7.0735,211206027.81,26965579.0,7.7565,6.3462
2011-08-24,8.0159,8.3219,8.5326,7.9162,450434305.38,51802842.0,8.5326,6.9804
2011-08-25,8.2266,8.4661,8.5149,8.0514,336940653.35,38724339.0,9.1535,7.4904
2011-08-26,8.3375,8.4594,8.863,8.2909,308099684.49,34245197.0,9.3131,7.619
2011-08-29,8.2998,8.1335,8.4106,8.1157,196448848.42,22633612.0,9.3065,7.6146
2011-08-30,8.1601,7.8518,8.2865,7.7898,173926738.62,20581632.0,8.9472,7.3197
2011-08-31,7.8563,8.0292,8.1046,7.69,268036350.26,32117365.0,8.6368,7.0669
2011-09-01,7.9849,7.69,8.0869,7.5747,215273738.43,26072588.0,8.8319,7.2265
2011-09-02,7.6168,7.7565,7.996,7.6146,216905799.32,26312400.0,8.4594,6.9205
2011-09-05,7.5392,7.2753,7.5835,7.0558,176359318.3,22984208.0,8.5326,6.9804
2011-09-06,7.2044,7.3219,7.3906,7.1179,120068904.49,15675433.0,8.0026,6.548
2011-09-07,7.3884,7.5592,7.6478,7.3418,186254273.17,23591871.0,8.0536,6.5901
2011-09-08,7.6102,7.2398,7.7277,7.2398,201091585.14,25377236.0,8.3153,6.803
2011-09-09,7.1622,7.4283,7.6035,7.1423,184904503.82,23817067.0,7.9649,6.5148
2011-09-13,7.2842,7.0625,7.3175,7.0026,112644962.56,14999008.0,8.1712,6.6855
2011-09-14,7.1312,7.3529,7.3795,7.0092,125218841.11,16549822.0,7.7698,6.3573
2011-09-15,7.3175,7.4594,7.6146,7.2975,156730618.0,19879870.0,8.0891,6.6168
2011-09-16,7.5281,7.4305,7.5281,7.3551,91772208.31,11771917.0,8.2044,6.7143
2011-09-19,7.3197,6.9693,7.3441,6.9338,109385611.77,14664224.0,8.1734,6.6877
2011-09-20,6.9161,7.0846,7.1157,6.9161,68856368.04,9323696.0,7.6656,6.2731
2011-09-21,7.0403,7.3396,7.4039,6.9959,111176331.1,14616323.0,7.7942,6.3773
2011-09-22,7.2487,6.752,7.3086,6.6744,125628918.29,17006881.0,8.0736,6.6057
2011-09-23,6.6057,6.7431,6.8185,6.5192,87560347.22,12464585.0,7.4283,6.0779
2011-09-26,6.6522,6.67,6.874,6.6301,59494307.7,8353951.0,7.4172,6.0691
2011-09-27,7.2753,7.3374,7.3374,7.2731,88096627.42,11439395.0,7.3374,6.0025
2011-09-28,7.6789,7.4815,7.8119,7.384,374698760.12,46517044.0,8.0714,6.6034
2011-09-29,7.3485,7.7432,8.0492,7.3241,374289461.99,46176352.0,8.2288,6.7343
2011-09-30,7.7277,7.7055,7.8895,7.5414,188533990.04,23169225.0,8.5171,6.9693
2011-10-10,7.8053,7.8718,8.0492,7.7144,250370769.71,30067409.0,8.4772,6.9361
2011-10-11,8.0048,7.364,8.0825,7.211,258749097.21,32081378.0,8.659,7.0846
2011-10-12,7.2509,8.1002,8.1002,7.2066,352195590.36,42637351.0,8.1002,6.6278
2011-10-13,8.0448,8.078,8.3197,7.9827,350601488.32,40974317.0,8.9096,7.2908
2011-10-14,7.9805,8.8852,8.8852,7.9162,445395695.27,49635422.0,8.8852,7.2709
2011-10-17,9.0692,9.3131,9.5016,8.8985,485322266.9,50341947.0,9.7743,7.996
2011-10-18,9.1091,9.0426,9.3708,8.9916,344362101.83,35738614.0,10.2444,8.3818
2011-10-19,9.0914,8.7144,9.302,8.4661,421338389.5,45585447.0,9.9473,8.1379
2011-10-20,8.5792,9.0914,9.2444,8.4262,376178566.53,40710013.0,9.5859,7.843
2011-10-21,8.6723,8.1822,8.7056,8.1822,208800095.08,23959285.0,10.0005,8.1822
2011-10-24,7.9162,8.2554,8.3796,7.5614,292650734.31,34963087.0,9.0005,7.364
2011-10-25,8.0714,8.2621,8.6213,8.0159,372371049.15,42315055.0,9.0803,7.4305
2011-10-26,8.1113,8.027,8.2465,7.7942,252890957.62,29912766.0,9.0892,7.435
2011-10-27,7.9827,8.0359,8.4173,7.9228,234856778.54,27382275.0,8.8297,7.2243
2011-10-28,8.129,8.2931,8.3109,8.0492,237027997.07,27467165.0,8.8386,7.2332
2011-10-31,8.2599,8.7255,8.9805,8.1335,376425607.03,41756154.0,9.1224,7.4638
2011-11-01,8.4927,8.4993,8.6435,8.3995,243460626.0,27175149.0,9.5992,7.8541
2011-11-02,8.3153,8.4772,8.5548,8.1401,216461503.16,24745333.0,9.3486,7.6501
2011-11-03,8.506,8.2244,8.8785,8.2089,306431301.52,34142738.0,9.3242,7.6301
2011-11-04,8.2709,8.1534,8.3907,8.0714,181462470.51,20993715.0,9.047,7.4017
2011-11-07,8.0736,8.0647,8.2111,8.0226,104576125.6,12271740.0,8.9694,7.3374
2011-11-08,7.9849,8.0714,8.2066,7.9849,89381481.04,10453377.0,8.8719,7.2576
2011-11-09,8.1401,8.5437,8.5947,8.1401,244821006.87,27834961.0,8.8785,7.2642
2011-11-10,8.3796,8.4882,8.7543,8.3596,271501814.8,30079494.0,9.3974,7.69
2011-11-11,8.5348,8.404,8.6146,8.2377,185542750.55,20966547.0,9.3375,7.639
2011-11-14,8.5149,8.6989,8.8408,8.4372,228069093.44,25038065.0,9.2444,7.5636
2011-11-15,8.6701,8.7699,9.2688,8.659,337285422.4,35808461.0,9.5681,7.8297
2011-11-16,8.71,8.8475,9.1934,8.6036,354557833.25,38186248.0,9.648,7.894
2011-11-17,8.7809,8.9295,9.1912,8.7144,306186423.47,32522686.0,9.7322,7.9627
2011-11-18,8.8142,8.4395,8.8674,8.4306,228664671.08,25237410.0,9.8231,8.0359
2011-11-21,8.4816,8.5237,8.537,8.2044,144528275.76,16394297.0,9.2843,7.5946
2011-11-22,8.3596,8.5747,8.6878,8.3109,162283281.57,18075265.0,9.3752,7.6722
2011-11-23,8.5392,8.7211,9.0027,8.5171,258982781.7,28043806.0,9.4329,7.7166
2011-11-24,8.5814,8.6767,8.9007,8.5548,172580233.33,18789571.0,9.5925,7.8496
2011-11-25,8.5769,8.4816,8.7566,8.4616,149986385.87,16553964.0,9.5437,7.8097
2011-11-28,8.4661,8.1645,8.537,8.0935,165398649.35,19014424.0,9.3309,7.6345
2011-11-29,8.2465,8.3286,8.3352,8.1423,85340443.6,9836775.0,8.9805,7.3485
2011-11-30,8.3397,7.8452,8.3973,7.6501,164115157.51,19440847.0,9.1623,7.4948
2011-12-01,8.1601,7.9827,8.2022,7.9827,140372094.54,16493888.0,8.6302,7.0602
2011-12-02,7.9849,7.9117,8.1867,7.8718,84798070.49,10049449.0,8.7809,7.1844
2011-12-05,7.8474,7.1578,7.894,7.1334,121935306.94,15565467.0,8.7033,7.1201
2011-12-06,7.1844,7.2687,7.3219,7.0957,81633691.43,10719541.0,7.874,6.4416
2011-12-07,7.2554,7.3507,7.4017,7.2554,55507855.9,7201120.0,7.996,6.5414
2011-12-08,7.3352,7.5636,7.7543,7.2398,110676438.6,13995113.0,8.0869,6.6168
2011-12-09,7.4926,7.384,7.5835,7.3818,55772656.88,7111175.0,8.3197,6.8074
2011-12-12,7.384,7.2088,7.4461,7.2088,45925947.39,5959337.0,8.1224,6.6456
2011-12-13,7.2066,6.8296,7.2066,6.7143,89679335.6,12431690.0,7.9295,6.4881
2011-12-14,6.7897,6.6966,6.9405,6.6522,57826580.05,8089210.0,7.5126,6.1467
2011-12-15,6.6434,6.6744,6.8474,6.5458,56060984.56,7944939.0,7.3662,6.0269
2011-12-16,6.7587,6.9272,6.9383,6.5547,66929015.66,9443878.0,7.3418,6.007
2011-12-19,6.8008,7.0181,7.0514,6.7298,73218737.25,10128508.0,7.619,6.2354
2011-12-20,6.9471,6.9427,7.1733,6.9405,73306961.03,9876637.0,7.721,6.3174
2011-12-21,7.0514,6.6057,7.0935,6.6057,84272692.84,11755179.0,7.6368,6.2487
2011-12-22,6.5414,6.5369,6.65,6.242,68412303.54,10151012.0,7.2665,5.9449
2011-12-23,6.4305,6.4881,6.6389,6.4039,36186881.89,5269254.0,7.1911,5.8828
2011-12-26,6.4283,6.4904,6.6788,6.4083,34417401.6,4974164.0,7.1378,5.8384
2011-12-27,6.4904,6.1644,6.5081,6.1644,42288683.91,6341474.0,7.1401,5.8407
2011-12-28,6.1201,6.2354,6.2731,5.987,50187654.38,7752595.0,6.7808,5.548
2011-12-29,6.1844,6.1711,6.2908,6.1644,34622401.81,5287217.0,6.8584,5.6123
2011-12-30,6.2487,6.6345,6.7254,6.1711,101545991.01,14847581.0,6.7875,5.5546
2012-01-04,6.6633,6.4527,6.6633,6.4527,82968601.33,12015436.0,7.2975,5.9715
2012-01-05,6.3617,6.2265,6.5391,6.2087,68557148.75,10256386.0,7.0979,5.8074
