,open,close,high,low,total_turnover,volume,limit_up,limit_down
2017-08-08,38.54,46.25,46.25,38.54,360363.0,7900.0,,
2017-08-09,50.88,50.88,50.88,50.88,269664.0,5300.0,50.88,41.63
2017-08-10,55.97,55.97,55.97,55.97,486939.0,8700.0,55.97,45.79
2017-08-11,61.57,57.25,61.57,55.7,377764764.74,6532877.0,61.57,50.37
2017-08-14,55.68,54.15,55.68,53.55,217895566.48,4015661.0,62.98,51.53
2017-08-15,54.08,56.88,57.81,53.64,229290610.17,4152367.0,59.57,48.74
2017-08-16,56.72,57.34,60.0,55.7,282699104.12,4901609.0,62.57,51.19
2017-08-17,56.5,55.74,58.1,55.74,207039678.36,3644241.0,63.07,51.61
2017-08-18,54.81,53.99,55.13,53.8,142630440.18,2621782.0,61.31,50.17
2017-08-21,53.71,57.06,57.1,53.71,177647410.3,3184848.0,59.39,48.59
2017-08-22,57.07,62.77,62.77,56.77,420426309.72,6909475.0,62.77,51.35
2017-08-23,65.02,66.93,68.99,63.4,516663270.25,7764922.0,69.05,56.49
2017-08-24,64.16,64.77,71.3,64.02,540002274.18,8031883.0,73.62,60.24
2017-08-25,63.17,68.07,70.96,63.17,468837395.99,7016729.0,71.25,58.29
2017-08-28,69.0,73.01,73.52,67.52,490815931.11,6945270.0,74.88,61.26
2017-08-29,71.02,70.3,78.38,69.97,573201868.14,7867627.0,80.31,65.71
2017-08-30,67.0,66.77,69.88,65.7,334311796.84,4958677.0,77.33,63.27
2017-08-31,66.72,71.49,71.49,66.72,334947785.85,4838922.0,73.45,60.09
2017-09-01,70.5,69.2,71.6,68.57,267058459.84,3818235.0,78.64,64.34
2017-09-04,68.6,65.22,68.6,64.61,257949401.26,3879144.0,76.12,62.28
2017-09-05,65.9,66.12,67.1,65.29,143674856.79,2166707.0,71.74,58.7
2017-09-06,65.5,65.45,65.51,63.51,151029221.0,2339580.0,72.73,59.51
2017-09-07,65.2,66.55,68.88,65.2,216825224.2,3219085.0,72.0,58.91
2017-09-08,66.96,68.43,68.88,65.01,211626684.73,3134074.0,73.21,59.89
2017-09-11,67.96,71.61,71.8,67.96,249701733.2,3533363.0,75.27,61.59
2017-09-12,70.88,67.79,70.9,67.6,254648000.16,3687716.0,78.77,64.45
2017-09-13,66.8,69.23,69.5,66.8,139097939.66,2022555.0,74.57,61.01
2017-09-14,68.9,69.1,70.8,68.67,167364363.7,2404528.0,76.15,62.31
2017-09-15,68.81,66.31,69.45,65.68,168097671.36,2498797.0,76.01,62.19
