,open,close,high,low,total_turnover,volume,limit_up,limit_down
2005-01-07,1.452,1.4372,1.4774,1.4308,864762.0,525612.0,1.5898,1.3015
2005-01-10,1.4329,1.4499,1.4499,1.4245,681636.0,418105.0,1.5813,1.293
2005-01-11,1.4435,1.4562,1.4711,1.4435,402486.0,243776.0,1.594,1.3057
2005-01-12,1.4584,1.4732,1.4838,1.452,627813.0,378726.0,1.6025,1.31
2005-01-13,1.4732,1.4584,1.4732,1.4456,733439.0,443997.0,1.6216,1.3269
2005-01-14,1.4541,1.4478,1.469,1.4414,884484.0,535808.0,1.6046,1.3121
2005-01-17,1.4414,1.4096,1.4414,1.399,1306497.0,819520.0,1.5919,1.3036
2005-01-18,1.4096,1.4202,1.4266,1.3948,762751.0,478500.0,1.5516,1.2697
2005-01-19,1.4139,1.4181,1.4308,1.4054,762005.0,474781.0,1.5622,1.2782
2005-01-20,1.416,1.3503,1.416,1.3503,1425556.0,919776.0,1.5601,1.2761
2005-01-21,1.3481,1.3715,1.3736,1.293,2445682.0,1617096.0,1.4859,1.2146
2005-01-24,1.3969,1.4054,1.416,1.3905,2339051.0,1469732.0,1.5092,1.2337
2005-01-25,1.399,1.3778,1.399,1.3566,919290.0,588640.0,1.5453,1.2655
2005-01-26,1.3757,1.3948,1.3969,1.3672,1310236.0,831958.0,1.5156,1.24
2005-01-27,1.4414,1.416,1.4732,1.416,6550011.0,4005693.0,1.5347,1.2549
2005-01-28,1.4011,1.3948,1.416,1.3927,1930404.0,1213073.0,1.558,1.274
2005-01-31,1.3375,1.3715,1.4139,1.3375,574729.0,368751.0,1.5347,1.2549
2005-02-01,1.3503,1.3587,1.3884,1.3503,583420.0,373568.0,1.5092,1.2337
2005-02-02,1.3566,1.4266,1.4287,1.3566,1869929.0,1171481.0,1.4944,1.2231
2005-02-03,1.4414,1.4096,1.4626,1.4096,1478954.0,913120.0,1.5686,1.2846
2005-02-04,1.4075,1.4393,1.4499,1.4033,1419372.0,876500.0,1.5516,1.2697
2005-02-16,1.4435,1.4584,1.4838,1.4351,2543832.0,1550931.0,1.5834,1.2951
2005-02-17,1.4499,1.4711,1.4732,1.4266,2764590.0,1678739.0,1.6046,1.3121
2005-02-18,1.4711,1.4456,1.522,1.4414,3736775.0,2230592.0,1.6173,1.3248
2005-02-21,1.4372,1.4562,1.4626,1.4266,5060715.0,3096696.0,1.5898,1.3015
2005-02-22,1.4562,1.4902,1.4944,1.4393,7592132.0,4553548.0,1.6025,1.31
2005-02-23,1.4902,1.522,1.541,1.4562,11165673.0,6616260.0,1.6385,1.3418
2005-02-24,1.522,1.5156,1.522,1.4944,5778605.0,3385637.0,1.6746,1.3693
2005-02-25,1.5156,1.5304,1.5559,1.5114,7828825.0,4504323.0,1.6682,1.3651
2005-02-28,1.5453,1.5326,1.5728,1.5262,6089605.0,3475705.0,1.6831,1.3778
2005-03-01,1.5474,1.5262,1.558,1.505,7235622.0,4157953.0,1.6852,1.3799
2005-03-02,1.5326,1.522,1.5601,1.5114,6209553.0,3560502.0,1.6788,1.3736
2005-03-03,1.5156,1.5071,1.5241,1.4753,4843211.0,2853806.0,1.6746,1.3693
2005-03-04,1.5092,1.4923,1.5156,1.4796,2528735.0,1490944.0,1.6576,1.3566
2005-03-07,1.488,1.4626,1.4965,1.4435,4513683.0,2713535.0,1.6407,1.3439
2005-03-08,1.4626,1.5008,1.5156,1.4626,4538306.0,2692444.0,1.6089,1.3163
2005-03-09,1.5029,1.5071,1.5177,1.4838,3392488.0,1987290.0,1.6513,1.3503
2005-03-10,1.5071,1.4753,1.5092,1.4584,3067001.0,1828308.0,1.6576,1.3566
2005-03-11,1.4626,1.4796,1.4838,1.4541,1890733.0,1134640.0,1.6237,1.3269
2005-03-14,1.4753,1.4668,1.4859,1.4414,2221565.0,1343098.0,1.6279,1.3312
2005-03-15,1.4711,1.4329,1.4711,1.4308,1784308.0,1090336.0,1.6131,1.3206
2005-03-16,1.4372,1.4011,1.4372,1.3884,2337507.0,1462623.0,1.5771,1.2888
